001,Title -- 245^$0$0$a,Publication -- 260^$ $ $a,Publication Frequency -- 310^$ $ $a,"Production, Publication -- 264^$ $1$c",Topical Term -- 650^$ $7$2,Index Term -- 653^$ $6$a,Electronic Access -- 856^$ $2$u,710,246,500,775,022,247,321,580,546,521,900,300,490,700,041,773,981,711,110,901,692,250,525,600,983,505,record - leader,008,035,040,336,337,338,996,998
998483690101480,Damiaanaktiekrant$ $ $613073235,,Quarterly,^$ $1$c[1981]-2015^$ $1$aBrussel$ $ $bDamiaanaktie$ $ $3[1981]-2015,^$ $7$2KUL$ $ $a#ABIB:aleo^$ $7$2KUL$ $ $a#TS:ABIB^$ $7$2KADOC$ $ $aC5$ $ $xMaatschappelijke organisaties en maatschappelijk leven$ $ $6(ODIS-HT)^$ $7$2KADOC$ $ $abasisgemeenschappen$ $ $6(ODIS-TW)215,^$ $6$aPeriodicals,,^$2$ $aDamiaanaktie$ $ $cBrussel$ $ $4oth,^$3$3$aDamiaanaktie krant,^$ $ $aPublicatie stopgezet,,,,,,,,,,,,,,,,,,,,,,,,00881nas  2200277u  4500,870506d19812015be qr|p||     0|||a|dut c,^$ $ $a(BeLVLBS)000848369LBS01-Aleph^$ $ $a2161244^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)998483690101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,^$ $ $aKADOC$ $ $bphysical$ $ $c202010$ $ $9local,
998747010101480,Sport,^$ $ $aBrussel$ $ $bNSVO (Nationaal Sportverbond Vrij Onderwijs)$ $ $c[1983]-[1984],Unknown,,,,,^$2$ $aNSVO$ $ $gNationaal sportverbond vrij onderwijs$ $ $4oth,,,,,,,,,,,,,,,,,,,,,,,,,,00665nas  2200193u  4500,870812q19831984be ur|p||     0|||a|dut c,^$ $ $a(BeLVLBS)000874701LBS01-Aleph^$ $ $a2254030^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)998747010101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,^$ $ $aLBS01$ $ $bbib_200501.mrc.2.ai
,NSVO info met de medewerking van sportmagazine.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
999233570101480,Riflessioni Rh,,Quarterly,^$ $1$aCastellarano$ $ $bRiflessioni Rh$ $ $c1984-[1992],^$ $7$2UDC$ $ $a266 <05> Missies. Evangelisatie. Zending--Tijdschriften Missions. Evangelisation—Tijdschriften,^$ $6$aPeriodicals,,,,,,,,,,,,,,,,,^$1$8$w(BeLVLBS)001369598LBS01-Aleph$ $ $tMissioni$ $ $4772,,,,,,,,,,,00777nas  2200217u  4500,880201q19841992it qr|p||     0|||a|ita c,^$ $ $a(BeLVLBS)000923357LBS01-Aleph^$ $ $a2439196^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)999233570101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,^$ $ $aLBS01$ $ $bbib_200501.mrc.2.aj
,Redemptor hominis.$ $ $613085007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
999408030101480,Interface,^$ $ $aDenée$ $ $bPromotion biblique et informatique$ $ $c1981-2014,Annual,,^$ $7$2KUL$ $ $a#ANTIL0306^$ $7$2KADOC$ $ $aC1$ $ $xKerken en religie$ $ $6(ODIS-HT),^$ $6$aPeriodicals,,^$2$ $aCentre Informatique et Bible$ $ $cMaredsous$ $ $4oth^$2$ $aAssociation internationale Bible et informatique$ $ $4oth^$2$ $aPromotion biblique et informatique$ $ $4oth,,,,^$ $ $a0770-4720,,,^$ $ $aAvec suppl.: Debora - doc. Informations et: Fils d'Abraham,,,,,,,,,^$ $ $aNZJOURN123,,,,,,,,,,00996nas  2200289u  4500,880325d19812014be ar|p||     0|||a|fre c,^$ $ $a(BeLVLBS)000940803LBS01-Aleph^$ $ $a2510535^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)999408030101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,^$ $ $aKADOC$ $ $bphysical$ $ $c201902,
,lettre d'information.$ $ $61207302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
999418610101480,Oecumenisch nieuws : tijdschrift over oecumene in Vlaanderen en in de wereld.$ $ $61207333,^$ $ $aSchoten$ $ $bRegina Pacis$ $ $c1981-2003,Quarterly,,^$ $7$2UDC$ $ $a261.8 <05>$ $ $xOecumenische theologie. Irenisme. Hereniging der Kerken:--algemeen--Tijdschriften^$ $7$2KADOC$ $ $aC1$ $ $xKerken en religie$ $ $6(ODIS-HT),,,,,^$ $ $aTijdschrift is stopgezet,^$1$8$w(BeLVLBS)000555515LBS01-Aleph$ $ $tOekumenisch nieuws$ $ $4765^$1$8$w(BeLVLBS)000555515LBS01-Aleph$ $ $tOekumenisch nieuws$ $ $4780,,,,^$ $ $aVoortzetting van: Oekumenisch nieuws^$ $ $aIn 1990/91 niet verschenen,,,,,,,,,,,,,,,,,,,01048nas  2200265u  4500,880329d19812003be qr|p||     0|||a|dut c,^$ $ $a(BeLVLBS)000941861LBS01-Aleph^$ $ $a2514622^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)999418610101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,^$ $ $aLBS01$ $ $bbib_200501.mrc.2.aj
999543770101480,Topics.$ $ $61243165,^$ $ $aAntwerpen$ $ $bEditop$ $ $c1983-1986,Weekly,,^$ $7$2KUL$ $ $a#ANTIL9511^$ $7$2VLP$ $ $a#C91TS,^$ $6$aPeriodicals,,,,,,,^$1$0$aTopics magazine,,,,,,,,,,,,,,,,,,,,,00641nas  2200229u  4500,880511d19831986be wr|p||     0|||a|dut c,^$ $ $a(BeLVLBS)000954377LBS01-Aleph^$ $ $a2563575^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)999543770101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,^$ $ $aLBS01$ $ $bbib_200501.mrc.2.aj
999790730101480,Katholiek nieuwsblad.$ $ $61223702,,Weekly,^$ $1$c1983-^$ $1$aAmersfoort$ $ $bStichting katholiek nieuwsblad,^$ $7$2KADOC$ $ $aC1$ $ $xKerken en religie$ $ $6ODIS-HT^$ $7$2KUL$ $ $a#ANTIL9511,^$ $6$aPeriodicals^$ $6$aNewspapers,,,,,,^$ $ $a0168244X,,,,,,,,,,,,,,,,,,,,,,00677nas  2200229u  4500,880816c19839999ne wr|n||     0|||a|dut c,^$ $ $a(BeLVLBS)000979073LBS01-Aleph^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)999790730101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,^$ $ $aKADOC$ $ $bphysical$ $ $c201601$ $ $9local,
999959670101480,Rabboeni : misdienaarswerking /,^$ $ $aGenk$ $ $bRabboeni$ $ $c1982-1992,Bimonthly,,^$ $7$2KADOC$ $ $aC1$ $ $xKerken en religie$ $ $6(ODIS-HT),^$ $6$aPeriodicals,,^$2$ $aDochters van het Heilig Kruis$ $ $4oth,,,^$1$8$w(BeLVLBS)001347377LBS01-Aleph$ $ $tIn Gods dienst : tijdschrift voor ministrantenwerking$ $ $4780,,,,^$ $ $aVoortzetting van: In Gods dienst: tijdschrift voor ministrantenwerking^$ $ $aVoortgezet als: Rabboeni-Tivomi,,,,,,,,,,,,,,,,,,,00999nas  2200253u  4500,881028d19821992be br|p||     0|||a|dut c,^$ $ $a(BeLVLBS)000995967LBS01-Aleph^$ $ $a2733826^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)999959670101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,^$ $ $aLBS01$ $ $bbib_200501.mrc.2.aj
,Secretariaat Dochters van het Heilig Kruis Genk.,,Niet in juli en augustus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
999965840101480,Rabboenike : misdienaarswerking /,^$ $ $aGenk$ $ $bRabboenike$ $ $c1984-1991,Bimonthly,,^$ $7$2KADOC$ $ $aC1$ $ $xKerken en religie$ $ $6(ODIS-HT),,,^$2$ $aDochters van het Heilig Kruis$ $ $4oth,,,^$1$8$w(BeLVLBS)001347377LBS01-Aleph$ $ $tIn Gods dienst : tijdschrift voor ministrantenwerking$ $ $4780,,,,^$ $ $aVoortzetting van: In Gods dienst: tijdschrift voor ministrantenwerking^$ $ $aOpgenomen in: Tivomi,,,,,,,,^$1$8$w(BeLVLBS)001021542LBS01-Aleph$ $ $tTivomi : driemaandelijks tijdschrift voor misdienaars$ $ $4773,,,,,,,,,,,01028nas  2200253u  4500,881104d19841991be br|p||     0|||a|dut c,^$ $ $a(BeLVLBS)000996584LBS01-Aleph^$ $ $a2736244^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)999965840101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,^$ $ $aLBS01$ $ $bbib_200501.mrc.2.aj
,Sekretariaat Dochters van het Heilig Kruis.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
999983600101480,Wisselwerking,^$ $ $aBrussel$ $ $bCOV$ $ $c1981-[1998],Bimonthly,,,^$ $6$aPeriodicals,,^$2$ $aChristelijk onderwijzersverbond$ $ $cBrussel$ $ $4oth,,,,,,,,,,,,,,,,,,,,,,,,,,00603nas  2200181u  4500,881104d19841991be br|p||     0|||a|dut c,^$ $ $a(BeLVLBS)000998360LBS01-Aleph^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)999983600101471$ $ $bLanguage of cataloging varies$ $ $erda based,,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,
,Kaderblad van het Christelijk Onderwijzers Verbond (C.O.V.).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9910025960101480,Roezemoes : maandblad voor Chirojeugd Vlaanderen voor 6-10-jarigen.,^$ $ $aAntwerpen$ $ $bChirojeugd$ $ $c1981-1984,Monthly,,,,,^$2$ $aChirojeugd.$ $ $4oth,,,^$1$8$w(BeLVLBS)001000383LBS01-Aleph$ $ $tJoepie$ $ $4780,,,,,,,,,,,,,,,,,,,,,,,00670nas  2200205u  4500,881125d19811984be mr|p||     0|||a|dut c,^$ $ $a(BeLVLBS)001002596LBS01-Aleph^$ $ $a2759086^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9910025960101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,^$ $ $aLBS01$ $ $bbib_200501.mrc.2.ak
9910064300101480,MODIS,^$ $ $aBrussel$ $ $bNCMV$ $ $c1982-[1999],Irregular,,,^$ $6$aPeriodicals,,,,,^$1$8$w(BeLVLBS)001040790LBS01-Aleph$ $ $tNavetex : vakblad voor mode en distributie$ $ $4780,,,,^$ $ $aVoortgezet als: MODIS professional : vaktijdschrift voor mode en distributie,,,,,,,,,,,,,,,,,,,00712nas  2200193u  4500,881125d19811984be mr|p||     0|||a|dut c,^$ $ $a(BeLVLBS)001006430LBS01-Aleph^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9910064300101471$ $ $bLanguage of cataloging varies$ $ $erda based,,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,
,vaktijdschrift voor mode en distributie.$ $ $61210095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9910065450101480,UP-info.$ $ $61207999,^$ $ $aLeuven$ $ $bKUL. Universitaire parochie$ $ $c1985-1989,Weekly,,,^$ $6$aPeriodicals,,,,,,,,,^$ $ $aVoortgezet als : UP nieuws : infoblad van de Leuvense studentenparochie,,,,,,,,,,,,,,,,,,,00657nas  2200205u  4500,881212d19851989be wr|p||     0|||a|dut c,^$ $ $a(BeLVLBS)001006545LBS01-Aleph^$ $ $a2775596^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9910065450101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,^$ $ $aLBS01$ $ $bbib_200501.mrc.2.ak
9910067320101480,Alexiana,^$ $ $aBoechout$ $ $bC.F.A.$ $ $c1981-1997,Three times a year,,,,,^$2$ $aCongregatie Broeders Alexianen - Sint-Augustinusprovincie België$ $ $4oth,,,,^$ $ $a0773-5316,,,,,,,,,,,,,,,,,,,,,,00728nas  2200205u  4500,881212q19811997be tr|p||     0|||a|dut c,^$ $ $a(BeLVLBS)001006732LBS01-Aleph^$ $ $a2776235^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9910067320101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,^$ $ $aLBS01$ $ $bbib_200501.mrc.2.ak
,"tijdschrift van de Congregatie der Broeders Alexianen der St. Augustinusprovincie, België.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9910067750101480,Sn-mini,^$ $ $aSint-Pieters-Woluwe$ $ $bDon Bosco-centrale$ $ $c1981-1995,Quarterly,,,^$ $6$aPeriodicals,,,,^$ $ $aMini-uitgave van Salesiaans nieuws,,,,,,,,,,,,,,,,,,,,,,,,00574nas  2200181u  4500,881212q19811997be tr|p||     0|||a|dut c,^$ $ $a(BeLVLBS)001006775LBS01-Aleph^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9910067750101471$ $ $bLanguage of cataloging varies$ $ $erda based,,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,
,de band met Don Bosco.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9910068550101480,Gemeente en provincie : telegram$ $ $6659500,,Bimonthly,^$ $1$aBrussel$ $ $bVereniging van CVP-raadsleden$ $ $31984-1999.^$ $1$c1984-1999,^$ $7$2KADOC$ $ $aC8$ $ $xIdeologie en politiek$ $ $6(ODIS-HT),^$ $6$aPeriodicals,,^$2$ $aVereniging van CVP-raadsleden.$ $ $4oth,,^$ $ $aAfwijkende titel: Telegram gemeente en provincie^$ $ $aTijdschrift is stopgezet,,,,,,,,,,,,,,^$ $ $aNZJOURN123,,,,,,,,,,00870nas  2200265u  4500,881213d19841999be zr|p||     0|||a|dut c,^$ $ $a(BeLVLBS)001006855LBS01-Aleph^$ $ $a2776730^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9910068550101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,^$ $ $aKADOC$ $ $bphysical$ $ $c201802$ $ $9local,^$ $ $aLBS01$ $ $bbib_200501.mrc.2.ak
9910113820101480,Bijbel en bezinning.$ $ $613102638,^$ $ $aBrussel$ $ $bACW. Centrum voor arbeiderspastoraal$ $ $c1982-2008,Quarterly,,^$ $7$2KADOC$ $ $aC1$ $ $xKerken en religie$ $ $6(ODIS-HT),^$ $6$aPeriodicals,,,,^$ $ $aTijdschrift is stopgezet,,,,,,,,,,,,,,,,,,,,,,,,00625nas  2200193u  4500,881213d19841999be zr|p||     0|||a|dut c,^$ $ $a(BeLVLBS)001011382LBS01-Aleph^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9910113820101471$ $ $bLanguage of cataloging varies$ $ $erda based,,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,
9910193400101480,Franciscaanse nieuwsbrief,,Quarterly,^$ $1$c1981-2008^$ $1$aAntwerpen$ $ $bFranciscanen$ $ $31981-2008,^$ $7$2KADOC$ $ $aC1$ $ $xKerken en religie$ $ $6(ODIS-HT),^$ $6$aPeriodicals,,^$2$ $aFranciscanen$ $ $4oth,,^$ $ $aVoortgezet als 'Broeder Franciscus',^$1$8$w(BeLVLBS)001220647LBS01-Aleph$ $ $tDynamiek$ $ $4780,,,,,,,,,,,,,,,,,,,,,,,00816nas  2200241u  4500,890206d19812008be qr|p||     0|||a|dut c,^$ $ $a(BeLVLBS)001019340LBS01-Aleph^$ $ $a2825394^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9910193400101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,
,informatieblad van en voor de Franciscaanse familie$ $ $61210007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9910193630101480,Opkikker,,Bimonthly,^$ $1$c1981-2006^$ $1$aBrussel$ $ $bKSJ-KSA-VKSJ$ $ $31981-2006,,^$ $6$aPeriodicals,,^$2$ $aKSJ-KSA-VKSJ$ $ $4oth,^$1$3$aOpkikker$ $ $btijdschrift voor de leiding en 16+ van KSJ-KSA-VKSJ,,^$1$8$w(BeLVLBS)001006421LBS01-Aleph$ $ $tInpikker : maandelijks tijdschrift voor de begeleiding van VKSJ en KSA (KSJ)$ $ $4780,,,,,,,,,,,,,,,,,,,,,,,00831nas  2200229u  4500,890206d19812006be br|p||     0|||a|dut c,^$ $ $a(BeLVLBS)001019363LBS01-Aleph^$ $ $a2825479^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9910193630101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,
,tijdschrift voor de begeleiding en 16+ van KSJ-KSA-VKSJ.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9910210950101480,Weerklank,^$ $ $aBrussel$ $ $bVKAJ$ $ $c1982-1989,Quarterly,,,^$ $6$aPeriodicals,,^$2$ $aVKAJ.$ $ $4oth,,,,,,,^$ $ $aPublicatie gestaakt na 1989,,,,,,,,,,,,,,,,,,,00592nas  2200193u  4500,890206d19812006be br|p||     0|||a|dut c,^$ $ $a(BeLVLBS)001021095LBS01-Aleph^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9910210950101471$ $ $bLanguage of cataloging varies$ $ $erda based,,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,
,tijdschrift voor oud-kajotsters en vrienden.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9910215070101480,CCOD-aktua.,^$ $ $aBrussel$ $ $bCCOD$ $ $c[1985]-[1993],Quarterly,,^$ $7$2KADOC$ $ $aC5$ $ $xMaatschappelijke organisaties en maatschappelijk leven$ $ $6(ODIS-HT),,,^$2$ $aChristelijke centrale van openbare diensten (CCOD)$ $ $4oth,,,,,,,,,,,,,,,,,,,,,,,,,,00642nas  2200193u  4500,890213q19851993be qr|p||     0|||a|dut c,^$ $ $a(BeLVLBS)001021507LBS01-Aleph^$ $ $a2834483^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9910215070101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,
9910215140101480,Hanswijk 1000.,^$ $ $aMechelen$ $ $bHanswijk 1000$ $ $c1984-1988,Quarterly,,^$ $7$2KUL$ $ $a#GOSA:XVI.Hed.T.M^$ $7$2KADOC$ $ $aC3$ $ $xKunst en cultuur$ $ $6(ODIS-HT),^$ $6$aPeriodicals,,,,^$ $ $aPublicatie gestopt in 1988,,,,,,,,,,,,,,,,,,,,,,,,00627nas  2200205u  4500,890213q19851993be qr|p||     0|||a|dut c,^$ $ $a(BeLVLBS)001021514LBS01-Aleph^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9910215140101471$ $ $bLanguage of cataloging varies$ $ $erda based,,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,
9910215420101480,Tivomi : driemaandelijks tijdschrift voor misdienaars.,^$ $ $aGent$ $ $bTivomi$ $ $c1984-1992,Quarterly,,,,,"^$2$ $aGent, bisdom. Diocesane werkgroep voor liturgie$ $ $4oth^$2$ $aGent, bisdom. Commissie voor ministranten$ $ $4oth",,,^$1$8$w(BeLVLBS)001347377LBS01-Aleph$ $ $tIn Gods dienst : tijdschrift voor ministrantenwerking$ $ $4780,,,,^$ $ $aVoortzetting van: In Gods dienst: tijdschrift voor ministrantenwerking^$ $ $aHierin opgenomen: Rabboenike^$ $ $aVoortgezet als: Rabboeni-Tivomi,,,,,,,,,,,,,,,,,,,00976nas  2200253u  4500,890213d19841992be qr|p||     0|||a|dut c,^$ $ $a(BeLVLBS)001021542LBS01-Aleph^$ $ $a2834571^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9910215420101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,^$ $ $aLBS01$ $ $bbib_200501.mrc.2.ak
9910215570101480,Wierook,^$ $ $aBrugge$ $ $bBegijnhof$ $ $c1984-[2000],Quarterly,,,^$ $6$aPeriodicals,,"^$2$ $aBrugge, bisdom. Acolietenwerking$ $ $4oth",,^$ $ $aTijdschrift is stopgezet,^$1$8$w(BeLVLBS)001347377LBS01-Aleph$ $ $tIn Gods dienst : tijdschrift voor ministrantenwerking$ $ $4780,,,,,,,,,,,,,,,,,,,,,,,00714nas  2200205u  4500,890213d19841992be qr|p||     0|||a|dut c,^$ $ $a(BeLVLBS)001021557LBS01-Aleph^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9910215570101471$ $ $bLanguage of cataloging varies$ $ $erda based,,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,
,Tijdschrift voor jong-acolieten.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9910215800101480,Re-aktie : medewerkerstijdschrift van de Damiaanaktie.,^$ $ $aBrussel$ $ $bDamiaanaktie$ $ $c[1982]-[1993],Quarterly,,^$ $7$2KADOC$ $ $aC5$ $ $xMaatschappelijke organisaties en maatschappelijk leven$ $ $6(ODIS-HT)^$ $7$2KADOC$ $ $asociaal beleid$ $ $6(ODIS-TW)1835,,,"^$2$ $aDamiaanaktie,$ $ $cBrussel$ $ $4oth",,,,,,,,,,,,,,,,,,,,,,,,,,00761nas  2200217u  4500,890213q19821993be qr|p||     0|||a|dut c,^$ $ $a(BeLVLBS)001021580LBS01-Aleph^$ $ $a2834712^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9910215800101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,^$ $ $aLBS01$ $ $bbib_200501.mrc.2.ak
9910215890101480,Vakbond en demokratie.,^$ $ $aSint-Niklaas$ $ $bVakbond en demokratie$ $ $c1982-1985,Monthly,,,,,^$2$ $aACV-militanten$ $ $4oth,,"^$ $ $aMaandblad van ACV-militanten rond vakbondsdemokratie, strijdbaarheid en arbeiderssolidariteit^$ $ $aHet tijdschrijft verschijnt voorlopig niet meer",,,,,,,,,,,,,,,,,,,,,,,,00757nas  2200217u  4500,890213d19821985be mr|p||     0|||a|dut c,^$ $ $a(BeLVLBS)001021589LBS01-Aleph^$ $ $a2834730^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9910215890101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,^$ $ $aLBS01$ $ $bbib_200501.mrc.2.ak
9910215980101480,PC-informatief,^$ $ $aHasselt$ $ $bPIC$ $ $c1982-[1998],Quarterly,,,^$ $6$aPeriodicals,,^$2$ $aPIC$ $ $cHasselt$ $ $4oth,,,,,,,,,,,,,,,,,,,,,,,,,,00626nas  2200193u  4500,890213d19821985be mr|p||     0|||a|dut c,^$ $ $a(BeLVLBS)001021598LBS01-Aleph^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9910215980101471$ $ $bLanguage of cataloging varies$ $ $erda based,,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,^$ $ $aKADOC$ $ $bphysical$ $ $c201809$ $ $dA,
,tijdschrift voor hoofdverantwoordelijken van parochiale catechese.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9910216370101480,^$0$3$aDe Broeders van de hoop.,^$ $ $aBrussel$ $ $bBroeders van de hoop$ $ $c[1983]-[1996],Monthly,,,,,^$2$ $aBroeders van de hoop. België - Brazilië - Italië$ $ $4oth,,,,,,,,,,,,,,,,,,,,,,,,,,00577nas  2200181u  4500,890213q19831996be mr|p||     0|||a|dut c,^$ $ $a(BeLVLBS)001021637LBS01-Aleph^$ $ $a2834896^$ $ $a(EXLNZ-32KUL_LIBIS_NETWORK)9910216370101471,^$ $ $aBeLVLBS$ $ $bLanguage of cataloging varies$ $ $erda based,^$ $ $atext$ $ $2rdacontent,^$ $ $aunmediated$ $ $2rdamedia,^$ $ $avolume$ $ $2rdacarrier,,
